"datasetName","decimalLongitude","decimalLatitude","scientificName"
"obis",-80.1556166,25.3201167,"Chaetodon striatus"
"obis",-82.92519,24.56931,"Chaetodon striatus"
"obis",-64.7555007935,17.7871170044,"Chaetodon striatus"
"obis",-81.1121667,24.62525,"Chaetodon striatus"
"obis",-64.6996612549,18.3319206238,"Chaetodon striatus"
"obis",-82.94127,24.59484,"Chaetodon striatus"
"obis",-80.2300033569,30.7299995422,"Chaetodon striatus"
"obis",-74.1169444,11.3313611,"Chaetodon striatus"
"obis",-80.1116666,25.5169,"Chaetodon striatus"
"obis",-77.4168014526,23.7803001404,"Chaetodon striatus"
"obis",-80.3061832,25.0817667,"Chaetodon striatus"
"obis",-65.56711,18.35466,"Chaetodon striatus"
"obis",-80.3474166,25.0359,"Chaetodon striatus"
"obis",-81.84595,24.4593334,"Chaetodon striatus"
"obis",-80.53879,24.91244,"Chaetodon striatus"
"obis",-78.3111190796,18.377450943,"Chaetodon striatus"
"obis",-80.212617,25.2092,"Chaetodon striatus"
"obis",-82.31300354,21.9699993134,"Chaetodon striatus"
"obis",-81.2128,24.5984,"Chaetodon striatus"
"obis",-80.10035,25.73484,"Chaetodon striatus"
"obis",-80.4148333,24.9861667,"Chaetodon striatus"
"obis",-80.4805332,24.9335167,"Chaetodon striatus"
"obis",-80.2407332,25.1637,"Chaetodon striatus"
"obis",-80.7394,24.768033,"Chaetodon striatus"
"obis",-38.7010002136,-17.9636669159,"Chaetodon striatus"
"obis",-64.8167,18.25,"Chaetodon striatus"
"obis",-80.6215,24.85217,"Chaetodon striatus"
"obis",-80.3669333,25.0191333,"Chaetodon striatus"
"obis",-80.2317166,25.17905,"Chaetodon striatus"
"obis",-80.0938332,25.5935,"Chaetodon striatus"
"obis",-83.0240667,24.6520833,"Chaetodon striatus"
"obis",-79.8398591666666,15.8334283,"Chaetodon striatus"
"obis",-29.31243,-20.50651,"Chaetodon striatus"
"obis",-80.4117332,24.9904167,"Chaetodon striatus"
"obis",-64.7629470825,18.3157672882,"Chaetodon striatus"
"obis",-80.0260314941,19.6771335602,"Chaetodon striatus"
"obis",-80.2518332,25.1552333,"Chaetodon striatus"
"obis",-59.6425018311,13.1886110306,"Chaetodon striatus"
"obis",-80.246933,25.151267,"Chaetodon striatus"
"obis",-80.1374832,25.4675,"Chaetodon striatus"
"obis",-81.9295499,24.5132333,"Chaetodon striatus"
"obis",-81.90471,24.44764,"Chaetodon striatus"
"obis",-81.6755,24.48783,"Chaetodon striatus"
"obis",-82.9261,24.5779167,"Chaetodon striatus"
"obis",-81.39054,24.56694,"Chaetodon striatus"
"obis",-81.8442,24.45947,"Chaetodon striatus"
"obis",-64.6178588867,17.780632019,"Chaetodon striatus"
"obis",-80.4573499,24.9562,"Chaetodon striatus"
"obis",-64.6201324463,17.8080692291,"Chaetodon striatus"
"obis",-80.4577499,24.94775,"Chaetodon striatus"
"obis",-81.63167,24.50167,"Chaetodon striatus"
"obis",-83.06445,24.6059167,"Chaetodon striatus"
"obis",-80.3481521606,25.0349674225,"Chaetodon striatus"
"obis",-80.1064987183,19.6663837433,"Chaetodon striatus"
"obis",-81.40835,24.5449,"Chaetodon striatus"
"obis",-81.8833,24.448267,"Chaetodon striatus"
"obis",-81.2905999,24.57575,"Chaetodon striatus"
"obis",-80.94027,24.67646,"Chaetodon striatus"
"obis",-64.5787124634,17.7795696259,"Chaetodon striatus"
"obis",-81.8594499,24.4525833,"Chaetodon striatus"
"obis",-38.924722,-17.819167,"Chaetodon striatus"
"obis",-80.2403166,25.1695,"Chaetodon striatus"
"obis",-59.475,13.1825,"Chaetodon striatus"
"obis",-81.55867,24.52721,"Chaetodon striatus"
"obis",-81.7023333,24.4999167,"Chaetodon striatus"
"obis",-77.0784683228,18.4190502167,"Chaetodon striatus"
"obis",-80.0952332,25.5403001,"Chaetodon striatus"
"obis",-64.6103286743,17.7887802124,"Chaetodon striatus"
"obis",-81.85717,24.454,"Chaetodon striatus"
"obis",-80.2510166,25.18715,"Chaetodon striatus"
"obis",-79.870065,9.407268,"Chaetodon striatus"
"obis",-64.7731399536,18.3526592255,"Chaetodon striatus"
"obis",-61,14.583,"Chaetodon striatus"
"obis",-65.5725021362,18.3777332306,"Chaetodon striatus"
"obis",-29.337928,-20.515618,"Chaetodon striatus"
"obis",-80.4043,25.0116333,"Chaetodon striatus"
"obis",-44.682,-23.157,"Chaetodon striatus"
"obis",-64.6850662231,18.3458099365,"Chaetodon striatus"
"obis",-80.3435666,25.0356833,"Chaetodon striatus"
"obis",-80.4142832,24.9872834,"Chaetodon striatus"
"obis",-81.7203833,24.4918333,"Chaetodon striatus"
"obis",-82.9645167,24.5787833,"Chaetodon striatus"
"obis",-38.483001709,-12.9670000076,"Chaetodon striatus"
"obis",-68.2932,12.1609,"Chaetodon striatus"
"obis",-80.5713666,24.8753,"Chaetodon striatus"
"obis",-81.6732499,24.4894834,"Chaetodon striatus"
"obis",-80.6171833,24.8481667,"Chaetodon striatus"
"obis",-82.94838,24.57494,"Chaetodon striatus"
"obis",-81.8811999,24.48295,"Chaetodon striatus"
"obis",-80.4500166,24.9671334,"Chaetodon striatus"
"obis",-44.3333320618,-23.0833339691,"Chaetodon striatus"
"obis",-64.6979827881,18.3508396149,"Chaetodon striatus"
"obis",-80.1057999,25.5055667,"Chaetodon striatus"
"obis",-80.22187,25.21574,"Chaetodon striatus"
"obis",-80.3255333,25.0695667,"Chaetodon striatus"
"obis",-77.319943,25.102377,"Chaetodon striatus"
"obis",-59.6516685486,13.2888889313,"Chaetodon striatus"
"obis",-80.39,25.06733,"Chaetodon striatus"
"obis",-82.9481,24.5483,"Chaetodon striatus"
"obis",-80.6537666,24.8296334,"Chaetodon striatus"
"obis",-80.3913333,25.0286167,"Chaetodon striatus"
"obis",-44.644,-23.193,"Chaetodon striatus"
"obis",-64.5911483765,17.7894096375,"Chaetodon striatus"
"obis",-80.1516999,25.3244667,"Chaetodon striatus"
"obis",-81.664,24.49133,"Chaetodon striatus"
"obis",-81.58699,24.5062,"Chaetodon striatus"
"obis",-41.93333333,-22.8,"Chaetodon striatus"
"obis",-64.6321182251,17.7686004639,"Chaetodon striatus"
"obis",-44.546,-23.048,"Chaetodon striatus"
"obis",-75.6067199707,10.2285833359,"Chaetodon striatus"
"obis",-80.18667,25.41167,"Chaetodon striatus"
"obis",-60.9627761841,14.0749998093,"Chaetodon striatus"
"obis",-81.9438333,24.4346667,"Chaetodon striatus"
"obis",-80.4689666,24.9483,"Chaetodon striatus"
"obis",-38.6329994202,-17.9829998016,"Chaetodon striatus"
"obis",-82.9411,24.65188,"Chaetodon striatus"
"obis",-81.7145843506,24.4800167084,"Chaetodon striatus"
"obis",-83.037483,24.627367,"Chaetodon striatus"
"obis",-80.14433,25.35242,"Chaetodon striatus"
"obis",-68.2879,12.1045,"Chaetodon striatus"
"obis",-80.8562666,24.7260333,"Chaetodon striatus"
"obis",-77.431171,25.081098,"Chaetodon striatus"
"obis",-81.3752778,13.3136389,"Chaetodon striatus"
"obis",-80.12864,25.4003,"Chaetodon striatus"
"obis",-80.97421,24.66497,"Chaetodon striatus"
"obis",-86.6693878174,30.2504348755,"Chaetodon striatus"
"obis",-81.5422833,24.5135,"Chaetodon striatus"
"obis",-81.0920832,24.6314334,"Chaetodon striatus"
"obis",-80.159,25.2992167,"Chaetodon striatus"
"obis",-81.6736333,24.5580833,"Chaetodon striatus"
"obis",-44.351628,-2.343124,"Chaetodon striatus"
"obis",-80.9469333,24.6949833,"Chaetodon striatus"
"obis",-63.3670005798,17.309299469,"Chaetodon striatus"
"obis",-80.09626,25.5897,"Chaetodon striatus"
"obis",-80.0967833,25.5767,"Chaetodon striatus"
"obis",-81.69695,12.5489166,"Chaetodon striatus"
"obis",-87.4152145386,18.4153499603,"Chaetodon striatus"
"obis",-81.5721667,24.51115,"Chaetodon striatus"
"obis",-64.7899780273,18.3500499725,"Chaetodon striatus"
"obis",-80.1331999,25.3845333,"Chaetodon striatus"
"obis",-81.6640999,24.4917667,"Chaetodon striatus"
"obis",-80.09456,25.561,"Chaetodon striatus"
"obis",-76.9779968262,26.3535003662,"Chaetodon striatus"
"obis",-81.8333333,12.8333333,"Chaetodon striatus"
"obis",-80.147933,25.33725,"Chaetodon striatus"
"obis",-80.09926,25.67,"Chaetodon striatus"
"obis",-80.9346333,24.6973667,"Chaetodon striatus"
"obis",-80.1484,25.47825,"Chaetodon striatus"
"obis",-81.8439833,24.4593834,"Chaetodon striatus"
"obis",-81.9248833,24.4454,"Chaetodon striatus"
"obis",-64.5853729248,17.7967090607,"Chaetodon striatus"
"obis",-80.1206667,25.4595667,"Chaetodon striatus"
"obis",-82.954467,24.618783,"Chaetodon striatus"
"obis",-0.056664,5.556529,"Chaetodon striatus"
"obis",-64.6209716797,17.7670898438,"Chaetodon striatus"
"obis",-80.0958999,25.6311,"Chaetodon striatus"
"obis",-64.7681732178,18.2537498474,"Chaetodon striatus"
"obis",-80.3474332,25.03575,"Chaetodon striatus"
"obis",-81.87974,24.45171,"Chaetodon striatus"
"obis",-93.0898971558,29.7485084534,"Chaetodon striatus"
"obis",-65.3149642944,18.3380832672,"Chaetodon striatus"
"obis",-80.165,25.34,"Chaetodon striatus"
"obis",-64.6902084351,18.3369693756,"Chaetodon striatus"
"obis",-81.3220499,24.5658,"Chaetodon striatus"
"obis",-81.52071,24.52269,"Chaetodon striatus"
"obis",-87.8320007324,18.2250003815,"Chaetodon striatus"
"obis",-81.4756317139,21.9878673553,"Chaetodon striatus"
"obis",-38.756389,-17.992778,"Chaetodon striatus"
"obis",-79.665106,9.598228,"Chaetodon striatus"
"obis",-80.1738333,25.2883167,"Chaetodon striatus"
"obis",-83.04567,24.70667,"Chaetodon striatus"
"obis",-81.5662,24.5259,"Chaetodon striatus"
"obis",-77.3581314087,18.4630508423,"Chaetodon striatus"
"obis",-81.7266166,24.4711667,"Chaetodon striatus"
"obis",-82.9810667,24.7132,"Chaetodon striatus"
"obis",-80.126663208,23.1000003815,"Chaetodon striatus"
"obis",-80.16443,25.29207,"Chaetodon striatus"
"obis",-77.318855,25.07557,"Chaetodon striatus"
"obis",-63.6333333,15.7,"Chaetodon striatus"
"obis",-80.3785833,25.0054833,"Chaetodon striatus"
"obis",-83.06275,24.6784,"Chaetodon striatus"
"obis",-87.4343032837,18.5258998871,"Chaetodon striatus"
"obis",-81.32833,24.57431,"Chaetodon striatus"
"obis",-77.318843,25.07576,"Chaetodon striatus"
"obis",-80.9567,24.67414,"Chaetodon striatus"
"obis",-81.8586833,24.4538334,"Chaetodon striatus"
"obis",-80.1023666,25.5241334,"Chaetodon striatus"
"obis",-80.13032,25.41398,"Chaetodon striatus"
"obis",-80.08783,25.65953,"Chaetodon striatus"
"obis",-64.6078491211,17.7686805725,"Chaetodon striatus"
"obis",-80.1075666,25.4969334,"Chaetodon striatus"
"obis",-80.3474333,25.0364167,"Chaetodon striatus"
"obis",-81.8294833,24.4750667,"Chaetodon striatus"
"obis",-38.639444,-18.012778,"Chaetodon striatus"
"obis",-88.078817,16.8021,"Chaetodon striatus"
"obis",-80.4328999,24.9774167,"Chaetodon striatus"
"obis",-66.29939,10.64185,"Chaetodon striatus"
"obis",-83.05055,24.6870333,"Chaetodon striatus"
"obis",-64.5765686035,17.7660102844,"Chaetodon striatus"
"obis",-64.7207870483,18.3680400848,"Chaetodon striatus"
"obis",-80.2216999,25.2013333,"Chaetodon striatus"
"obis",-80.4549333,24.9507001,"Chaetodon striatus"
"obis",-82.93816,24.61088,"Chaetodon striatus"
"obis",-81.8422167,24.4802667,"Chaetodon striatus"
"obis",-39,-17,"Chaetodon striatus"
"obis",-29.34619,0.915222,"Chaetodon striatus"
"obis",-81.40229,24.548,"Chaetodon striatus"
"obis",-66.04982,10.58022,"Chaetodon striatus"
"obis",-44.663,-23.163,"Chaetodon striatus"
"obis",-82.4216995239,21.5388336182,"Chaetodon striatus"
"obis",-60.960766,14.093864,"Chaetodon striatus"
"obis",-81.571933,24.509567,"Chaetodon striatus"
"obis",-60.84444444,11.16666667,"Chaetodon striatus"
"obis",-80.306433,25.09395,"Chaetodon striatus"
"obis",-81.4142778,13.3623667,"Chaetodon striatus"
"obis",-80.58492,24.86812,"Chaetodon striatus"
"obis",-80.11355,25.5089,"Chaetodon striatus"
"obis",-81.6845,24.4891167,"Chaetodon striatus"
"obis",-66.890238,11.799463,"Chaetodon striatus"
"obis",-44.182,-23.19,"Chaetodon striatus"
"obis",-83.07355,24.6653667,"Chaetodon striatus"
"obis",-81.3709832,24.62035,"Chaetodon striatus"
"obis",-34.862262,-8.067071,"Chaetodon striatus"
"obis",-80.75818,24.76169,"Chaetodon striatus"
"obis",-81.97175,24.44646,"Chaetodon striatus"
"obis",-81.7258,12.5687,"Chaetodon striatus"
"obis",-81.84648,12.16297,"Chaetodon striatus"
"obis",-80.2205833,25.2102,"Chaetodon striatus"
"obis",-80.8886666,24.70315,"Chaetodon striatus"
"obis",-87.4563903809,20.1141662598,"Chaetodon striatus"
"obis",-81.9264333,24.4451167,"Chaetodon striatus"
"obis",-77.3333333,18.4666667,"Chaetodon striatus"
"obis",-80.3355832,25.0692333,"Chaetodon striatus"
"obis",-80.5888333,24.8829167,"Chaetodon striatus"
"obis",-64.6967391968,18.281255722,"Chaetodon striatus"
"obis",-81.7186666,24.5003334,"Chaetodon striatus"
"obis",-81.6128333,24.5168667,"Chaetodon striatus"
"obis",-67.93692,18.0717,"Chaetodon striatus"
"obis",-76.8333333,17.8833333,"Chaetodon striatus"
"obis",-80.1055,25.508,"Chaetodon striatus"
"obis",-87.6097488403,17.218334198,"Chaetodon striatus"
"obis",-81.8576833,24.4543334,"Chaetodon striatus"
"obis",-83.0209,24.7024333,"Chaetodon striatus"
"obis",-64.6202926636,17.7981796265,"Chaetodon striatus"
"obis",-80.3447832,25.0387833,"Chaetodon striatus"
"obis",-74.24154,11.21915,"Chaetodon striatus"
"obis",-80.7365667,24.7658,"Chaetodon striatus"
"obis",-82.9898167,24.67235,"Chaetodon striatus"
"obis",-80.2300667,25.19985,"Chaetodon striatus"
"obis",-64.6985626221,18.2805500031,"Chaetodon striatus"
"obis",-81.89,12.08,"Chaetodon striatus"
"obis",-80.2146332,25.20975,"Chaetodon striatus"
"obis",-81.4073332,24.545,"Chaetodon striatus"
"obis",-80.3175167,25.0783333,"Chaetodon striatus"
"obis",-69.1650009155,12.3185825348,"Chaetodon striatus"
"obis",-34.7968,-7.3675,"Chaetodon striatus"
"obis",-67.0333333,17.9666667,"Chaetodon striatus"
"obis",-80.5512832,24.8858,"Chaetodon striatus"
"obis",-83.0151667,24.6520667,"Chaetodon striatus"
"obis",-80.1592333,25.3218,"Chaetodon striatus"
"obis",-81.386467,24.568117,"Chaetodon striatus"
"obis",-80.12452,25.42621,"Chaetodon striatus"
"obis",-82.80449,24.72842,"Chaetodon striatus"
"obis",-80.6207,24.8460333,"Chaetodon striatus"
"obis",-80.13584,25.52861,"Chaetodon striatus"
"obis",-81.2855834961,21.8479003906,"Chaetodon striatus"
"obis",-44.373,-23.167,"Chaetodon striatus"
"obis",-29.33213,-20.49039,"Chaetodon striatus"
"obis",-70.8184661865,21.0228157043,"Chaetodon striatus"
"obis",-81.720873,24.477577,"Chaetodon striatus"
"obis",-80.0900666,25.5849,"Chaetodon striatus"
"obis",-80.1029167,25.5733167,"Chaetodon striatus"
"obis",-81.02208,24.65306,"Chaetodon striatus"
"obis",-80.1554333,25.3683333,"Chaetodon striatus"
"obis",-80.3743833,25.0077167,"Chaetodon striatus"
"obis",-64.609161377,17.7877941132,"Chaetodon striatus"
"obis",-61.7444444444,12.0666666667,"Chaetodon striatus"
"obis",-81.3915167,24.6161667,"Chaetodon striatus"
"obis",-87.4375,19.8416671753,"Chaetodon striatus"
"obis",-66.8933029175,17.9223098755,"Chaetodon striatus"
"obis",-64.76408,18.31417,"Chaetodon striatus"
"obis",-74.24058,11.21917,"Chaetodon striatus"
"obis",-64.9895172119,18.3736839294,"Chaetodon striatus"
"obis",-81.2955667,24.57865,"Chaetodon striatus"
"obis",-64.7438201904,18.2772903442,"Chaetodon striatus"
"obis",-66.9402618408,17.8991298676,"Chaetodon striatus"
"obis",-64.7164306641,18.2712001801,"Chaetodon striatus"
"obis",-80.1397832,25.36525,"Chaetodon striatus"
"obis",-80.4544166,24.9494667,"Chaetodon striatus"
"obis",-83.0139667,24.64075,"Chaetodon striatus"
"obis",-81.65675,24.4943833,"Chaetodon striatus"
"obis",-83.03473,24.65438,"Chaetodon striatus"
"obis",-80.3295499,25.1341167,"Chaetodon striatus"
"obis",-64.6754302979,18.3391399384,"Chaetodon striatus"
"obis",-83.0298667,24.7093167,"Chaetodon striatus"
"obis",-80.33343,25.06071,"Chaetodon striatus"
"obis",-39.113333,-16.951389,"Chaetodon striatus"
"obis",-85.728565,30.119041,"Chaetodon striatus"
"obis",-81.8772499,24.45125,"Chaetodon striatus"
"obis",-79.9638900757,9.37055587769,"Chaetodon striatus"
"obis",-83.10143,24.65384,"Chaetodon striatus"
"obis",-81.8375,24.46483,"Chaetodon striatus"
"obis",-64.6114694,17.7869611,"Chaetodon striatus"
"obis",-81.7440166,24.4738167,"Chaetodon striatus"
"obis",-81.6486833,24.4960667,"Chaetodon striatus"
"obis",-83.09512,24.65572,"Chaetodon striatus"
"obis",-80.9517,24.67689,"Chaetodon striatus"
"obis",-81.9295,24.4429,"Chaetodon striatus"
"obis",-81.4166870117,21.9042835236,"Chaetodon striatus"
"obis",-80.21167,25.22483,"Chaetodon striatus"
"obis",-80.17116,25.29575,"Chaetodon striatus"
"obis",-81.2485167,24.5893667,"Chaetodon striatus"
"obis",-81.370401,19.262572,"Chaetodon striatus"
"obis",-73,20,"Chaetodon striatus"
"obis",-80.7800333,24.7439834,"Chaetodon striatus"
"obis",-82.0989303589,21.5154495239,"Chaetodon striatus"
"obis",-80.2127761841,23.1511116028,"Chaetodon striatus"
"obis",-80.0996666,25.5621834,"Chaetodon striatus"
"obis",-64.6990509033,18.2822303772,"Chaetodon striatus"
"obis",-87.4827805,19.8008327,"Chaetodon striatus"
"obis",-83.1945037842,21.6178836823,"Chaetodon striatus"
"obis",-80.34695,25.03773,"Chaetodon striatus"
"obis",-29.305097,-20.527171,"Chaetodon striatus"
"obis",-64.7928009033,18.2675991058,"Chaetodon striatus"
"obis",-64.7326889038,18.2683601379,"Chaetodon striatus"
"obis",-80.2559999,25.1577167,"Chaetodon striatus"
"obis",-81.620533,24.5046,"Chaetodon striatus"
"obis",-39.027778,-17.478333,"Chaetodon striatus"
"obis",-80.0993499,25.55,"Chaetodon striatus"
"obis",-80.5057666,24.9218667,"Chaetodon striatus"
"obis",-81.8565333,24.4548834,"Chaetodon striatus"
"obis",-60.6399993896,11.3333330154,"Chaetodon striatus"
"obis",-88.10123,16.78,"Chaetodon striatus"
"obis",-81.9317166,24.44405,"Chaetodon striatus"
"obis",-59.6447219849,13.2608337402,"Chaetodon striatus"
"obis",-79.948059082,9.3588886261,"Chaetodon striatus"
"obis",-81.09089,24.63237,"Chaetodon striatus"
"obis",-83.2079162598,27.3017368317,"Chaetodon striatus"
"obis",-83.0176,24.6803833,"Chaetodon striatus"
"obis",-80.44248,24.97112,"Chaetodon striatus"
"obis",-80.155483,25.696118,"Chaetodon striatus"
"obis",-81.51833,24.52317,"Chaetodon striatus"
"obis",-81.8775,24.45433,"Chaetodon striatus"
"obis",-80.3932499,25.0005167,"Chaetodon striatus"
"obis",-81.5231,24.52252,"Chaetodon striatus"
"obis",-60.33333333,13.5,"Chaetodon striatus"
"obis",-81.75683,24.48433,"Chaetodon striatus"
"obis",-81.6596833,24.4929167,"Chaetodon striatus"
"obis",-80.37455,25.0098167,"Chaetodon striatus"
"obis",-81.3970667,13.3987167,"Chaetodon striatus"
"obis",-81.5508167,24.5157333,"Chaetodon striatus"
"obis",-81.8387833,24.4638,"Chaetodon striatus"
"obis",-81.9528333,24.4353333,"Chaetodon striatus"
"obis",-81.72002,24.49168,"Chaetodon striatus"
"obis",-83.046683,24.638033,"Chaetodon striatus"
"obis",-81.3969667,13.3672333,"Chaetodon striatus"
"obis",-64.7864303589,18.3560905457,"Chaetodon striatus"
"obis",-81.9430999,24.4539,"Chaetodon striatus"
"obis",-35.0821,-8.6992,"Chaetodon striatus"
"obis",-81.8953833,24.4821167,"Chaetodon striatus"
"obis",-83.0337167,24.7050833,"Chaetodon striatus"
"obis",-77.6317520142,18.4963665009,"Chaetodon striatus"
"obis",-80.0946667,25.6124,"Chaetodon striatus"
"obis",-83.0780667,24.6452833,"Chaetodon striatus"
"obis",-80.1417832,25.3513,"Chaetodon striatus"
"obis",-80.1398166,25.3625333,"Chaetodon striatus"
"obis",-81.8583,24.455,"Chaetodon striatus"
"obis",-80.1215832,25.4387334,"Chaetodon striatus"
"obis",-64.7832870483,18.3591003418,"Chaetodon striatus"
"obis",-81.4080999,24.5448334,"Chaetodon striatus"
"obis",-80.99461,24.67004,"Chaetodon striatus"
"obis",-80.4118666,24.99015,"Chaetodon striatus"
"obis",-29.334443,-20.488147,"Chaetodon striatus"
"obis",-80.1400166,25.3706667,"Chaetodon striatus"
"obis",-80.26455,25.1833833,"Chaetodon striatus"
"obis",-82.9031,24.584,"Chaetodon striatus"
"obis",-80.2191166,25.2189,"Chaetodon striatus"
"obis",-80.09167,25.62667,"Chaetodon striatus"
"obis",-71.5773773193,19.9184303284,"Chaetodon striatus"
"obis",-80.5264832,24.9079834,"Chaetodon striatus"
"obis",-80.37394,25.01154,"Chaetodon striatus"
"obis",-80.09988,25.72503,"Chaetodon striatus"
"obis",-80.2458499,25.2026167,"Chaetodon striatus"
"obis",-64.7607727051,18.3614368439,"Chaetodon striatus"
"obis",-87.8823852539,16.7407836914,"Chaetodon striatus"
"obis",-63.232334137,17.4878330231,"Chaetodon striatus"
"obis",-44.15,-23.221,"Chaetodon striatus"
"obis",-80.0992833,25.57435,"Chaetodon striatus"
"obis",-64.7188034058,18.2712192535,"Chaetodon striatus"
"obis",-81.7119499,24.4805667,"Chaetodon striatus"
"obis",-80.1628666,25.3045334,"Chaetodon striatus"
"obis",-83.0356833,24.7070333,"Chaetodon striatus"
"obis",-81.94295,24.4828167,"Chaetodon striatus"
"obis",-80.0947332,25.5664167,"Chaetodon striatus"
"obis",-65.5697860718,18.3739337921,"Chaetodon striatus"
"obis",-80.2666833,25.1380667,"Chaetodon striatus"
"obis",-80.6171167,24.8477333,"Chaetodon striatus"
"obis",-80.2326,25.1688333,"Chaetodon striatus"
"obis",-64.6238479614,17.8013591766,"Chaetodon striatus"
"obis",-34.8437,-8.3447,"Chaetodon striatus"
"obis",-81.6648166,24.56105,"Chaetodon striatus"
"obis",-81.6285166,24.5007333,"Chaetodon striatus"
"obis",-80.1043,25.60715,"Chaetodon striatus"
"obis",-81.6655833,24.4899833,"Chaetodon striatus"
"obis",-81.0877332,24.6325667,"Chaetodon striatus"
"obis",-80.4609333,24.9468167,"Chaetodon striatus"
"obis",-80.9624499,24.6859667,"Chaetodon striatus"
"obis",-29.345511,0.915946,"Chaetodon striatus"
"obis",-80.9659,24.686,"Chaetodon striatus"
"obis",-81.8593333,24.4546667,"Chaetodon striatus"
"obis",-80.0901499,25.6130334,"Chaetodon striatus"
"obis",-80.2145832,25.20665,"Chaetodon striatus"
"obis",-80.54305,24.9024,"Chaetodon striatus"
"obis",-77.8573303223,24.8438301086,"Chaetodon striatus"
"obis",-78.2510986328,18.4258995056,"Chaetodon striatus"
"obis",-81.8591666,24.4543667,"Chaetodon striatus"
"obis",-80.2284666,25.196,"Chaetodon striatus"
"obis",-80.0913167,25.5847,"Chaetodon striatus"
"obis",-81.1640319824,19.3533325195,"Chaetodon striatus"
"obis",-92.6140518188,29.0193500519,"Chaetodon striatus"
"obis",-81.8522333,24.4629833,"Chaetodon striatus"
"obis",-81.6378333,24.52945,"Chaetodon striatus"
"obis",-67.1919,18.1893,"Chaetodon striatus"
"obis",-64.5663909912,17.7610607147,"Chaetodon striatus"
"obis",-78.9031982422,9.54065036774,"Chaetodon striatus"
"obis",-83.0582,24.68973,"Chaetodon striatus"
"obis",-81.7409,24.4862167,"Chaetodon striatus"
"obis",-83.04492,24.58228,"Chaetodon striatus"
"obis",-77.3,18.4666667,"Chaetodon striatus"
"obis",-81.8315833,24.4663,"Chaetodon striatus"
"obis",-80.1851897,25.2657945,"Chaetodon striatus"
"obis",-81.70015,24.4816333,"Chaetodon striatus"
"obis",-38.966111,-17.988611,"Chaetodon striatus"
"obis",-83.041317,24.63975,"Chaetodon striatus"
"obis",-64.6218338013,17.7899608612,"Chaetodon striatus"
"obis",-81.76185,24.479917,"Chaetodon striatus"
"obis",-87.6067962646,17.2240161896,"Chaetodon striatus"
"obis",-80.9695,24.69767,"Chaetodon striatus"
"obis",-81.86018,24.4499,"Chaetodon striatus"
"obis",-80.3695833,25.0431,"Chaetodon striatus"
"obis",-80.4289499,24.9744667,"Chaetodon striatus"
"obis",-29.30162,-20.52876,"Chaetodon striatus"
"obis",-81.6717332,24.4896334,"Chaetodon striatus"
"obis",-81.399967,24.545667,"Chaetodon striatus"
"obis",-81.1407999,24.6251,"Chaetodon striatus"
"obis",-80.1394666,25.5012834,"Chaetodon striatus"
"obis",-81.78065,24.46675,"Chaetodon striatus"
"obis",-80.2775999,25.1167167,"Chaetodon striatus"
"obis",-80.4505333,24.9527834,"Chaetodon striatus"
"obis",-59.5974998474,13.3194446564,"Chaetodon striatus"
"obis",-80.15795,25.30578,"Chaetodon striatus"
"obis",-81.6222166,24.5099333,"Chaetodon striatus"
"obis",-80.0976667,25.6998833,"Chaetodon striatus"
"obis",-81.9509333,24.4471334,"Chaetodon striatus"
"obis",-81.87535,24.4525833,"Chaetodon striatus"
"obis",-80.3635333,25.0335,"Chaetodon striatus"
"obis",-80.1530964,25.3488426,"Chaetodon striatus"
"obis",-85.66028,30.15861,"Chaetodon striatus"
"obis",-81.4075,24.5483333,"Chaetodon striatus"
"obis",-81.8569166,24.4547167,"Chaetodon striatus"
"obis",-80.3667666,25.0190667,"Chaetodon striatus"
"obis",-64.7088012695,18.2756004333,"Chaetodon striatus"
"obis",-80.1658666,25.3051,"Chaetodon striatus"
"obis",-72.4833333,12.0666667,"Chaetodon striatus"
"obis",-64.6911697388,18.3360900879,"Chaetodon striatus"
"obis",-73.032616,21.532898,"Chaetodon striatus"
"obis",-80.3630833,25.0336833,"Chaetodon striatus"
"obis",-80.5691167,24.8802,"Chaetodon striatus"
"obis",-64.6117172241,17.7805595398,"Chaetodon striatus"
"obis",-66.01738,18.44883,"Chaetodon striatus"
"obis",-81.1126332,24.6257167,"Chaetodon striatus"
"obis",-82.9999667,24.6676333,"Chaetodon striatus"
"obis",-80.6681667,24.8231,"Chaetodon striatus"
"obis",-80.4831833,24.9401333,"Chaetodon striatus"
"obis",-81.08967,24.63233,"Chaetodon striatus"
"obis",-80.098,25.7025,"Chaetodon striatus"
"obis",-81.3770333,24.5535667,"Chaetodon striatus"
"obis",-80.2160832,25.2142667,"Chaetodon striatus"
"obis",-62.9776649475,17.4616661072,"Chaetodon striatus"
"obis",-76.3666667,18.1666667,"Chaetodon striatus"
"obis",-82.981383,24.7238,"Chaetodon striatus"
"obis",-67.484,18.37747,"Chaetodon striatus"
"obis",-44.309,-23.028,"Chaetodon striatus"
"obis",-83.07955,24.6470833,"Chaetodon striatus"
"obis",-64.7525634766,18.3177604675,"Chaetodon striatus"
"obis",-80.09675,25.6063333,"Chaetodon striatus"
"obis",-65.53089,18.36033,"Chaetodon striatus"
"obis",-80.2326333,25.1839167,"Chaetodon striatus"
"obis",-64.6392822266,17.8000602722,"Chaetodon striatus"
"obis",-80.3117666,25.0784167,"Chaetodon striatus"
